"FAB_NAME","LOTID","TEST_TYPE","WAFERNO","WAFERID","PART","PART6","MEASURETIME","TEST_PROGRAM","BIN_DEF_NAME","TEST_EQPID","CPOPERATOR","LOAD_BOARD","CPPROBECARD","TEST_VENDOR","WEEK","MONTH","TIMESTAMP","CREATETIME","MES_LOT_ID"
FAB12,F4MG93.1,CP1,5,F4MG93.05,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 20:47:10.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 22:41:07.000,F4MG93.1
FAB12,F4MG93.1,CP1,6,F4MG93.06,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 21:21:31.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 22:41:08.000,F4MG93.1
FAB12,F4MG93.1,CP1,7,F4MG93.07,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 22:39:05.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 23:41:01.000,F4MG93.1
FAB12,F4MG93.1,CP1,8,F4MG93.08,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 23:10:59.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 00:41:01.000,F4MG93.1
FAB12,F4MG93.1,CP1,9,F4MG93.09,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 23:40:53.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 00:41:03.000,F4MG93.1
FAB12,F4MG93.1,CP1,10,F4MG93.10,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 00:15:10.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 01:41:01.000,F4MG93.1
FAB12,F4MG93.1,CP1,11,F4MG93.11,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 16:20:46.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 17:41:17.000,F4MG93.1
FAB12,F4MG93.1,CP1,12,F4MG93.12,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 16:59:26.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 17:41:19.000,F4MG93.1
FAB12,F4MG93.1,CP1,13,F4MG93.13,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 18:46:57.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 21:41:11.000,F4MG93.1
FAB12,F4MG93.1,CP1,14,F4MG93.14,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 19:24:28.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 21:41:13.000,F4MG93.1
FAB12,F4MG93.1,CP1,15,F4MG93.15,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 21:40:31.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 22:41:06.000,F4MG93.1
FAB12,F4MG93.1,CP1,16,F4MG93.16,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 06:49:38.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 07:41:02.000,F4MG93.1
FAB12,F4MG93.1,CP1,17,F4MG93.17,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 08:01:33.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 08:56:01.000,F4MG93.1
FAB12,F4MG93.1,CP1,18,F4MG93.18,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 20:56:53.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-24 21:41:14.000,F4MG93.1
FAB12,F4MG93.1,CP1,19,F4MG93.19,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-24 23:19:15.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-25 00:41:07.000,F4MG93.1
